Num_ID	Isolate	Genotype	Plant	Plant_tray	Plant_Position	Image	Exp_tray	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
28	C70-Fd1	Up	T1_D3	T1	D3	T2_IMG_6439.jpg	T2	2987.458431	849.1716194	93.20975891	0.465525283	-0.322498966	5990	253	43.20750543	2.921471051	37.71071758	49.84524865	2987.982776	850.5273474	95.05215889	0.526238408	-0.298560041	2988.50219	850.7614777	96.14528823	0.543092141	-0.346634389	2990.776691	851.2115237	94.09882206	0.550111522	-0.486623244	2991.968591	855.8506335	105.0577297	0.736919257	-0.37904727	2956.645243	838.4031171	80.4000513	0	-1.242990832	2934.438474	838.7974179	91.98740582	0	-1.358472115	2987.810994	849.5513231	93.83606395	0.508445899	-0.341104486	2988.804469	849.5763015	94.53293559	0.538593643	-0.452726636	2991.217985	852.3079713	94.78810665	0.606643143	-0.527540975	2993.96713	848.6970116	92.654468	0.856955433	-0.665131946	2933.03602	810.3175233	51.21426763	0	-0.980898681	3067.64535	921.5639583	135.1139714	0	-0.785141781	2995.081663	854.4498863	244.1178647	0.903637568	-0.072700592	18907	605	86.33636493	28.9261924	44.64967452	141.6279378	2997.428732	856.4722572	237.3044657	0.909131482	-0.09239567	2996.228039	857.6807651	243.4683925	0.912764736	-0.095399609	3007.033648	854.1509447	238.9678825	0.904891868	-0.095814969	3002.69822	862.1790151	227.2648425	0.925999814	-0.164038035	2970.02149	863.8181232	190.8721929	0.850046586	-0.008525806	2965.009728	867.6541208	210.5187208	0.892005366	0.01519646	2998.169746	856.7088121	239.1264467	0.913792059	-0.09657362	2996.398986	858.2986531	245.728236	0.916306168	-0.099561666	3008.670401	851.9144245	224.6167128	0.897878101	-0.083409702	3003.76679	862.523251	229.7396678	0.938535656	-0.167783196	2972.961064	864.7186329	195.80879	0.874475584	-0.026111209	2966.210092	869.3218869	217.2942622	0.910019924	-0.000752908	5990	18907	0.316813878	4651	6749	0	533
38	C70-Fd1	Down	T1_D3	T1	D3	T2_IMG_6439.jpg	T2	3027.779326	1036.069501	100.3118798	0.671166825	-0.205767356	5669	277	42.82698772	6.163779038	31.61897339	59.33644436	3028.230864	1035.45099	102.5601511	0.690809956	-0.161365692	3027.906552	1035.521346	102.530116	0.688652139	-0.144689414	3026.188666	1035.462482	99.69234296	0.651461523	-0.103622755	3029.523176	1033.013574	115.4759319	0.783602174	0.037637078	2990.582489	1024.170736	84.04645696	0	1.246041394	3006.659142	1030.628573	105.6642668	0	0.865799666	3028.644793	1034.091061	100.8597844	0.674058121	-0.12297571	3028.095622	1034.347794	100.0312335	0.664195226	-0.094145581	3026.032095	1035.903923	99.46222341	0.631325541	-0.025682424	3032.608864	1024.531074	105.6224435	0.940200283	0.43303366	3008.544656	1041.056552	136.9175921	0	0.907992229	3014.324333	1040.520668	132.3148479	0	0.770516018	3027.087684	1038.603886	216.2418682	0.878729587	-0.1496186	15955	541	78.94911232	26.22806212	43.92306317	129.4653615	3027.179721	1039.805276	219.5284756	0.892945391	-0.149289102	3026.52792	1040.012797	224.211799	0.897238897	-0.145389716	3029.053608	1034.593587	206.7578577	0.87494915	-0.092141679	3026.226033	1042.129676	247.0734284	0.938167925	-0.120327828	3009.62696	1067.59676	250.9694025	0.986268386	-0.217632597	3002.921732	1067.963461	254.8942198	0.979061106	-0.183092565	3028.094247	1040.32158	225.4220927	0.900011547	-0.157380396	3027.369465	1040.737753	231.2094014	0.904289554	-0.153052715	3026.165257	1032.81313	189.2530135	0.862200394	-0.066414457	3030.099963	1042.781829	256.341711	0.946735984	-0.132096696	3018.619217	1065.161934	265.7854773	0.984145191	-0.2422783	3011.257568	1065.842461	272.3407985	0.976012344	-0.203641116	5669	15955	0.355311814	1521	6437	0	937
3	C73-FresaSD	Up	T2_C5	T2	C5	T2_IMG_6439.jpg	T2	1327.166474	366.7936416	92.98531895	0.850928915	0.038035533	3460	221	33.83237651	8.141113815	21.68234858	49.5145875	1327.26953	366.1775459	97.27046314	0.862420432	0.055158649	1326.993641	366.0472491	97.60147169	0.861058159	0.052205121	1328.743978	367.8835502	92.10375861	0.849744472	0.043907511	1328.289963	361.6206434	119.361538	0.902471433	0.105782011	1315.861085	358.6690809	103.7623235	0.897074291	-0.114832822	1310.684035	355.7479143	106.0601524	0.934558016	-0.231398904	1325.779582	367.387608	96.4861049	0.854867161	0.047278652	1325.604207	366.9242175	96.52437543	0.849191429	0.048226869	1329.614513	367.1656206	90.29168295	0.842127012	0.082658272	1409.913352	334.0595711	0	0	1.210331616	1282.738037	363.6521311	51.67076639	0	-1.323219496	1178.159039	348.2037488	95.96367468	0	-1.425807341	1356.684837	352.4077273	324.9315535	0.962853898	0.112430233	17134	733	97.5501938	46.99481737	20.52754203	177.5358985	1355.543242	352.9784244	304.9303667	0.964973296	0.102793568	1358.016234	353.0909029	311.5025773	0.966385099	0.107266205	1370.436707	360.9112154	335.7472132	0.966742203	0.043123746	1347.337402	351.9245335	245.2014894	0.964845708	0.128868164	1337.845147	348.4393608	215.7046343	0.974044951	0.062837866	1344.553592	348.364856	255.3751996	0.978139882	0.120336936	1358.520455	352.7850061	311.4932104	0.968004706	0.094978756	1361.646507	353.1421117	318.4529404	0.969013596	0.101404904	1365.08507	361.8459764	327.7006976	0.964408996	0.040656894	1346.479252	352.834911	235.2370141	0.974922747	0.133874466	1343.953876	347.3926633	235.2868392	0.98702393	0.039444304	1352.86488	348.4016939	273.9944274	0.984350277	0.10731281	3460	17134	0.201937668	5345	6674	52	1651
13	C73-FresaSD	Down	T2_C5	T2	C5	T2_IMG_6439.jpg	T2	1345.213094	602.2891528	142.5548485	0.805027568	-0.083716927	9348	352	55.27449704	10.76771636	36.78846797	76.43055679	1344.425797	600.9856859	145.2033028	0.796477601	-0.112929049	1343.847835	600.2176554	144.1193064	0.782037306	-0.100867511	1345.13277	596.458679	137.3900846	0.774804416	-0.094958935	1337.488319	590.9191036	142.8110583	0.718390486	-0.510844808	1333.813878	611.5627789	189.5139469	0.871601198	-0.104926478	1377.988918	608.6168164	0	0	-1.322222154	1344.140888	600.59281	142.722209	0.776207125	-0.094676853	1342.745396	598.8112065	140.1198441	0.757822093	-0.082667752	1345.263678	595.9696155	135.3768239	0.759210455	-0.11022525	1284.650494	493.041869	0	0	-0.894727291	1325.978137	606.741179	178.4761673	0.77163384	-0.001263667	1371.153854	622.4014891	113.435746	0	-0.5436864	1333.223359	603.5732515	263.8697168	0.922364609	-0.138682927	20532	605	89.35808696	29.86870516	46.07935325	143.8225009	1328.287923	604.8850583	273.4553987	0.933324066	-0.154720094	1328.61651	605.1565129	277.1046317	0.931511626	-0.153763152	1330.710958	599.6148048	254.3922789	0.908456938	-0.14007579	1300.488936	607.0407895	278.475745	0.938033993	-0.199004955	1307.764043	619.6889353	316.3980354	0.978991532	-0.155193114	1302.84369	624.4274985	348.2794499	0.979134361	-0.138918495	1328.945557	605.1968105	276.2451692	0.935107521	-0.160197893	1329.482301	605.7947219	280.1717424	0.931858154	-0.158476246	1324.77283	597.3060536	226.0733144	0.891218425	-0.166636264	1302.966648	607.9202692	282.6554139	0.94242463	-0.190605776	1311.625587	618.9731776	323.1259673	0.983710265	-0.161760806	1311.92455	623.7754597	357.0503619	0.980861764	-0.143974401	9348	20532	0.455289305	2592	6189	111	2567
26	C73-FresaSD	Up	T1_B3	T1	B3	T2_IMG_6439.jpg	T2	1260.342246	830.5949901	74.29051613	0.559893314	-0.423433728	3553	201	33.33168794	3.026117442	27.32994272	40.071831	1260.533107	833.1603913	76.04369967	0.573140802	-0.286628917	1260.820317	833.1883461	76.68136658	0.569761174	-0.263321136	1260.806332	833.1288343	72.87514803	0.472050903	-0.268588406	1270.416156	842.4031014	85.00678749	0.747335733	-0.48696363	1259.331474	845.9762613	93.4569164	0	-0.0085551	1256.854293	783.3608342	0	0	-0.212362947	1260.680432	833.0330321	75.85873328	0.549015371	-0.314251072	1261.052684	832.6727156	75.65435607	0.535994723	-0.255094958	1260.041896	834.9477409	73.87883162	0.57642207	-0.096416585	1243.871476	837.5026469	56.37014773	0	0.620392724	1263.334033	857.346936	96.37069133	0	-0.025838463	1255.665899	810.9100892	67.78990299	0	-0.554505181	1273.832992	846.6224259	230.1994773	0.886318029	0.008512018	18550	569	83.46215547	24.78757594	51.44978654	132.4692478	1276.154539	850.027486	230.8720929	0.905379107	-0.030087913	1277.548759	851.5397759	233.4770364	0.905808047	-0.027563456	1289.007943	850.6606677	244.2697592	0.907107205	-0.020995517	1282.389241	856.8774247	226.6327839	0.940414079	-0.136181832	1254.081094	853.2226364	179.740625	0.885874497	-0.154142992	1256.955551	859.9043137	194.5885097	0.909113845	-0.063619068	1276.9577	850.3787457	234.7979693	0.910298245	-0.036363348	1278.477627	852.1830001	237.3995233	0.909107672	-0.032256516	1290.99483	849.6735719	241.5672318	0.913332888	-0.0204943	1284.224712	857.3696517	229.803036	0.95502397	-0.141051446	1252.961383	852.88099	167.0651639	0.887288459	-0.208698674	1256.55206	860.6954365	183.3838297	0.898219896	-0.063431443	3553	18550	0.191536388	3445	10726	0	117
36	C73-FresaSD	Down	T1_B3	T1	B3	T2_IMG_6439.jpg	T2	1256.72596	1022.202533	126.0492585	0.797009401	0.551899818	7342	303	49.18458567	9.539871904	35.40463019	68.40410443	1257.398875	1022.24534	129.0373224	0.790893857	0.546945373	1257.513918	1021.871389	128.8908893	0.785740948	0.55630011	1260.29241	1020.718292	124.2800673	0.770663889	0.61197915	1261.123527	1019.739205	136.0115214	0.723222714	0.551477473	1237.013965	1036.111585	164.7917637	0	0.59218819	1147.587364	1094.799261	285.3899727	0	0.87894397	1258.202436	1020.765904	125.9965627	0.764510817	0.573469441	1259.05035	1019.942225	124.4455434	0.761402659	0.609585155	1261.758522	1020.053454	121.3763447	0.740641463	0.665148892	1293.108521	989.179774	78.58471591	0	1.097437895	1201.484148	1040.053255	177.2485998	0	0.843122928	1277.10543	1020.52691	104.3079042	0	-1.084946382	1263.077062	1022.274654	218.8910922	0.880739627	0.297115302	16610	538	80.81191809	24.35073736	40.32718904	126.8631541	1262.814686	1023.30891	222.1767507	0.887837713	0.290565858	1262.691506	1023.23073	226.1565653	0.889783538	0.286239317	1264.072945	1019.569875	214.4596986	0.868236259	0.308487914	1257.698472	1021.661049	242.0203235	0.898845737	0.273512167	1260.032346	1039.731362	255.4477226	0.967685578	0.231380597	1257.425324	1041.968013	277.9438446	0.979284174	0.226222576	1263.969551	1023.980415	226.580161	0.892101458	0.282601145	1264.05042	1024.020825	230.5822749	0.89319003	0.279686495	1262.586431	1018.443775	202.8187903	0.856457317	0.308628588	1261.159944	1023.437802	245.5267318	0.90309849	0.262664518	1263.6379	1040.277983	254.4980247	0.972268962	0.214226346	1263.334416	1042.898109	276.5520282	0.980998561	0.201474787	7342	16610	0.442022878	1147	6529	0	1423
2	C79-KatieTomato	Up	T2_C5	T2	C5	T2_IMG_6439.jpg	T2	815.4234069	343.464763	106.1796642	0.586806033	-0.147758389	7109	276	47.35688048	4.290331719	39.97053368	57.49510449	814.8529333	344.9113058	107.9096037	0.579681876	-0.104725828	814.9826578	345.3985728	108.6131149	0.578710292	-0.101191436	816.0713432	348.8356021	99.80858791	0.489684331	-0.229411303	825.452563	358.3459857	115.1007355	0.641918973	-0.335079087	809.7587095	347.0666488	130.0909695	0.72223248	0.1261893	827.6065316	309.6581985	0	0	0.270010911	815.0484859	342.9460111	104.3390308	0.50544457	0.053545836	814.6240055	342.9646368	104.0961933	0.504143813	0.05838058	817.1766259	350.4070294	96.08930901	0.553944248	-0.238474207	808.4232165	356.3843583	147.2179681	0.716578906	-0.491110082	811.3725308	336.2147266	131.2041275	0.7821691	0.877934278	822.5581717	340.6448301	130.8006153	0	-0.453442273	842.4405366	341.7695017	259.7299369	0.920971967	-0.155686844	19306	604	88.86143217	31.75277353	42.20774027	148.6332656	841.2868248	344.5633848	263.3788622	0.932812797	-0.185348903	846.269966	345.1965596	269.6376854	0.9362401	-0.190584704	841.7900659	346.5638526	262.9829014	0.911768993	-0.165261177	838.4948001	348.4736392	278.5558177	0.927816829	-0.261390164	834.9348572	351.8435401	290.0353868	0.989911001	-0.226099847	870.9103557	358.765182	327.0192673	0	-0.3305209	842.6697344	344.8303942	270.2142465	0.939425795	-0.19476148	848.1807343	345.6425033	277.3684461	0.942169634	-0.201264119	837.1417915	347.1143547	246.5765234	0.893792976	-0.143154163	834.1874713	349.8709415	272.9775227	0.925663238	-0.264810564	836.7073373	352.3247748	298.7697467	0	-0.242319463	873.0752771	358.7053043	336.1305661	0	-0.342548617	7109	19306	0.368227494	3764	5481	0	328
12	C79-KatieTomato	Down	T2_C5	T2	C5	T2_IMG_6439.jpg	T2	842.8817204	562.8686485	100.2858695	0.771137962	-0.009880494	4743	267	39.16488502	7.78216482	23.85919744	53.50066568	843.257651	561.5190367	102.300743	0.765738553	0.019815655	842.8984003	560.9157542	102.8978508	0.759303739	0.029406511	843.3744013	560.2274989	101.295141	0.751374108	0.118051969	842.7372472	546.2261248	112.7156079	0.827029054	0.282109668	844.7479158	560.1757235	115.3992927	0.839876489	-0.057612841	837.8396308	614.102976	0	0	0.098841948	844.5975425	561.8732759	100.337157	0.749712915	0.078656494	843.9955112	560.746526	99.8519713	0.742448875	0.124978825	844.7104999	557.9931249	103.1141181	0.814923664	0.217203218	812.7330975	567.9348198	110.4274271	0	-0.645621687	849.2315341	557.0592287	97.32725133	0.722611327	0.243008164	829.4492681	598.31025	101.0323135	0	0.047479642	870.1072982	555.1279835	297.2969495	0.95644401	-0.11105677	18854	676	94.79873014	39.55391477	40.93027855	166.4892736	864.2441416	554.4762797	293.0341995	0.958041527	-0.105428407	868.4739399	553.8689642	299.2562434	0.958779495	-0.104744002	870.7751561	554.8145608	288.8155456	0.944444305	-0.100497055	848.7955206	548.6514099	286.3460911	0.962207987	-0.112094881	838.6756249	559.8024672	295.765201	0.976681638	-0.111365869	855.3086263	556.4309864	348.6835947	0.982484384	-0.112545391	864.0687558	553.9732657	298.2207136	0.960821712	-0.103372194	869.0093425	553.4626123	305.3079045	0.961205955	-0.102543065	865.0567029	555.9663929	262.0968504	0.926152359	-0.091376055	848.3173034	548.2820647	282.2416728	0.967543259	-0.112074747	833.4379195	558.4461109	277.6990287	0.976111408	-0.105196729	852.0775362	554.9138824	338.9666879	0.982396156	-0.10440242	4743	18854	0.251564655	3950	7532	0	301
25	C79-KatieTomato	Up	T1_B3	T1	B3	T2_IMG_6439.jpg	T2	774.5912779	820.2508452	98.54474908	0.613421824	0.033827815	5916	269	42.96518269	4.797450719	32.09534814	53.61271554	774.5124539	819.9503281	97.73267292	0.590222069	-0.029245652	774.3981719	820.0145839	97.44092881	0.578131071	-0.050777556	775.1276003	819.22603	93.56431088	0.533250604	-0.106562268	774.6278416	818.0373118	98.69243229	0.604019123	-0.609043955	785.8657329	800.9559425	54.68399251	0	-1.201937902	785.0429645	802.686547	58.21981603	0.952531326	-0.954426081	773.8615417	820.178475	94.45275903	0.548673743	-0.098980132	773.8268007	819.8105014	93.6383197	0.531172652	-0.162074233	774.4842305	817.2621874	93.4655011	0.536497907	-0.227909407	768.4997741	816.9440798	98.38458068	0	-1.138684494	777.8197135	797.1648234	86.29381976	0	-0.36342927	778.8215193	800.1783557	95.30775907	0.980300611	-0.294264378	801.9491964	810.6857687	252.221801	0.911383305	-0.067900657	18916	616	89.16836626	32.62863072	44.44836761	149.8567982	802.5900015	811.184135	246.7011042	0.914455789	-0.073833354	803.540767	811.5964404	247.2339694	0.91362117	-0.079054525	804.0789086	815.1741805	243.4424605	0.91607966	-0.108455674	807.6684544	811.4516258	234.8607912	0.912772408	-0.100019507	798.9322411	803.6965155	270.7120352	0.931614773	-0.02510362	805.2488769	806.2284858	270.526135	0.927214606	-0.061515526	804.8648274	811.219219	255.0939991	0.922181063	-0.069432131	805.6554832	811.7512041	254.6409197	0.920064691	-0.074262376	803.5485968	816.0595367	236.2817609	0.917020128	-0.108989736	812.453814	813.2245353	244.1173727	0.931608915	-0.086264241	801.0302214	804.0342411	265.9541712	0.934889994	-0.015005308	807.0402475	807.2180802	263.1320543	0.926998312	-0.057998459	5916	18916	0.31275111	2163	8653	122	2247
34	C79-KatieTomato	Down	T1_B3	T1	B3	T2_IMG_6439.jpg	T2	772.2019902	1020.28352	94.22513999	0.553904914	-0.088765739	5728	256	42.23290908	3.824810885	30.66932802	48.56115532	772.7361537	1019.146692	96.76401099	0.594208003	-0.03586416	772.8944844	1019.083321	98.32939889	0.600593081	-0.012465289	774.1991021	1019.110582	97.43557183	0.607905774	0.102036059	776.1527463	1010.071725	124.6499208	0.849852278	0.135027278	770.6923862	1018.205001	99.76344451	0.631208945	-0.156667302	776.0896416	1006.121202	180.6658057	0.879405044	0.179117035	774.0164967	1020.187613	95.41840007	0.597529776	0.061428088	774.0087915	1020.253777	96.7770508	0.617525595	0.112592389	775.6718202	1018.879019	96.80551829	0.737111194	0.154489727	740.6314628	1000.585775	146.2173625	0	-1.024410088	771.0452658	1010.71008	100.7557861	0.5858491	0.275769341	770.5918451	971.7506869	144.6730352	0	0.267168765	775.3494992	1011.612018	226.3788777	0.878579302	-0.193319154	18372	566	83.11759971	24.80709406	49.59358057	130.9019955	770.4676994	1009.685848	225.6642753	0.888097174	-0.171043509	772.3751531	1008.687832	230.9453418	0.890242071	-0.167198149	772.0898085	1011.132619	219.5254502	0.853261098	-0.146912352	753.8480993	1002.603087	226.4923252	0.914933863	-0.188735794	763.11926	1021.092848	246.6796506	0.957316906	-0.26760848	773.7994622	1017.116591	292.4048655	0.964503478	-0.275243814	770.0053581	1008.453272	228.03933	0.889443374	-0.151698411	772.5060201	1007.318524	233.8775376	0.891281628	-0.14529274	768.1199347	1011.77694	200.0962276	0.808585046	-0.127572392	752.9836557	1001.384571	222.6716052	0.918676039	-0.174657602	757.3246066	1016.353522	224.917353	0.914529894	-0.232851054	769.1170196	1010.20977	271.7105028	0.927795452	-0.22382336	5728	18372	0.311778794	2939	7926	1	628
50	C8-01_02_02	Up	T2_C6	T2	C6	T2_IMG_6439.jpg	T2	1830.823336	1461.502876	42.88929061	0.506153502	0.496952982	1217	118	19.28666035	1.85995957	15.56988167	23.39667211	1830.643628	1461.758479	43.81545444	0.540087399	0.5076546	1830.710069	1462.024292	44.79589631	0.547884471	0.507225064	1830.890034	1462.80379	45.02467482	0.595357068	0.393275434	1829.932275	1463.519333	49.8964132	0.671564819	0.523433723	1826.955381	1423.471223	0	0	-0.190528512	1838.834546	1612.337671	135.9110654	0	-0.036328815	1830.834862	1462.424603	44.2052398	0.587725988	0.538134729	1830.68787	1462.859384	46.35265456	0.60867461	0.543127407	1831.00497	1463.487982	48.37329144	0.638661717	0.379636684	1831.989627	1471.831123	54.84992003	0	0.385653648	1831.605906	1469.440744	65.60274833	0.845081284	0.254327848	1832.046323	1467.657875	59.13337353	0.758055196	0.277229825	1830.395029	1471.676965	304.4614439	0.950710535	0.109490159	21363	711	98.01342492	39.19745284	36.7600837	167.6993575	1837.454527	1472.54595	292.8283936	0.953372444	0.094122454	1834.275992	1473.620273	296.4165789	0.952288894	0.09471047	1846.684956	1475.628108	313.2045765	0.96140811	0.064701002	1849.353465	1472.333148	262.1777099	0.964042321	0.088961967	1845.195839	1473.580135	92.81560116	0	-1.034690748	1818.963913	1473.473378	233.0282251	0.912663916	0.130052207	1840.057165	1472.930119	297.9720587	0.955845838	0.087164771	1836.418167	1474.277196	302.2929672	0.953236796	0.08733158	1850.546447	1474.923377	304.5762928	0.972066524	0.051762895	1854.15296	1473.093898	276.236964	0.974432352	0.086268419	1849.05736	1475.134949	77.44542499	0	-1.329211439	1819.529975	1476.075436	222.4820038	0.898791784	0.134884067	1217	21363	0.056967654	16270	3856	0	495
56	C8-01_02_02	Down	T2_C6	T2	C6	T2_IMG_6439.jpg	T2	1794.766349	1672.700272	51.67554882	0.707642352	0.366693273	1468	127	21.3416372	2.899170486	15.31979965	26.97511615	1794.906632	1672.827983	52.17504808	0.706161365	0.378281025	1795.057602	1673.08108	53.48854617	0.718054245	0.381585036	1795.623776	1673.236824	54.94207877	0.740597733	0.401224572	1795.924363	1673.874028	56.57139987	0.72505827	0.418065056	1806.074136	1678.911346	64.82623384	0.795391768	0.523754696	1804.181948	1676.668541	62.3809024	0.807956231	0.552137296	1795.492559	1672.528785	51.63602205	0.682482475	0.365847876	1795.860803	1672.93702	53.83076849	0.703576262	0.361262206	1797.050249	1672.691058	56.99650895	0.723780478	0.3534934	1800.662373	1672.619686	52.4100743	0.577776962	0.468157319	1810.256057	1672.711505	61.27045847	0.773523593	0.927589551	1809.405556	1672.393771	56.53308604	0.742880568	0.809927355	1812.406025	1669.893658	277.6667014	0.915789119	0.401805471	23368	654	94.7549648	32.15786298	44.13701899	154.9277231	1806.884701	1668.151598	271.2271839	0.917279735	0.394734186	1809.032581	1668.260311	273.380253	0.916236736	0.400507001	1804.740502	1665.518252	267.2771349	0.909619782	0.418254963	1792.403655	1661.759683	251.7587711	0.913618583	0.385884636	1880.80927	1719.927924	205.8374442	0	-0.513836328	1879.775302	1713.703053	197.1730087	0	-0.436893697	1806.868968	1669.00473	273.485264	0.918197092	0.394260919	1809.195997	1668.853673	276.0842027	0.916319987	0.400668701	1801.195078	1663.414241	247.090213	0.903843663	0.408070833	1793.195386	1663.223639	256.9326595	0.920441448	0.391110531	1881.56797	1721.089342	207.1518662	0	-0.478712473	1874.49683	1709.290346	213.2351566	0	-0.215325764	1468	23368	0.062820952	10371	11490	0	375
