Num_ID	Genotype	Isolate	Time	Image	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
41	m3451_D	T3	H96	T11_IMG_1433_C.jpg	3735.378678	482.1733166	198.422308	0.947046541	0.186595034	9549	418	60.57259855	22.56862194	27.2697477	99.51008172	3733.319495	481.9323917	203.6638294	0.950555375	0.188847147	3733.983726	482.0628705	203.1386105	0.949524709	0.188615734	3735.662686	482.402532	199.2856721	0.947609913	0.18665378	3712.031341	477.9693643	231.9226745	0.967258041	0.202728007	3722.096741	480.3642848	226.8989564	0.959453374	0.177374795	3689.34622	479.8472833	281.4929569	0.965507822	0.21538243	3733.542937	481.7146411	203.1962564	0.949378358	0.188950409	3734.584814	481.8520472	201.8559205	0.947900835	0.190617241	3735.686473	482.9931542	198.1476361	0.946177895	0.18820096	3716.66061	476.280398	220.4927608	0.958323418	0.217564031	3721.418245	475.3479331	243.1641595	0.971455435	0.142427141	3673.003126	443.5206088	431.9240928	0	0.015872964	3736.60481	482.3642972	252.7904195	0.925454109	0.184363671	18710	588	84.81327175	28.5512255	43.99513805	137.7296872	3736.189902	482.6127483	259.5575781	0.935481209	0.191110588	3735.492519	482.6577675	260.5153148	0.933255031	0.18741526	3739.668509	481.0014843	251.3760038	0.926812389	0.194668644	3726.013069	481.5492726	328.363563	0.97456281	0.20502536	3723.772507	485.3304472	274.96153	0.947941419	0.21174901	3702.107245	486.8415193	287.2049815	0.947346647	0.20789247	3736.353208	482.5189929	263.954929	0.939482796	0.189215952	3735.114941	482.6353187	264.6327723	0.936604402	0.18506957	3739.697041	480.1232438	247.0867555	0.927596636	0.192411138	3742.756777	483.3898006	338.0955981	0.984742398	0.207074891	3728.211433	484.3358044	295.8718246	0.963541918	0.207698789	3699.869365	483.3935553	309.0858158	0.964248892	0.180298199	9549	18710	0.510368787	860	3147	0	75
9	Ler_U	T3	H96	T11_IMG_1433_C.jpg	3651.366305	781.0533142	181.271036	0.805239958	0.150822787	14649	451	70.63921538	15.63554558	42.28408216	100.8258093	3651.513027	781.550327	185.5218557	0.815711269	0.140542832	3651.846302	781.3553519	184.165422	0.808623493	0.151966276	3653.720562	780.0884197	176.4512148	0.783163154	0.16832063	3656.401472	792.5066294	257.5256604	0.913512145	0.018873065	3641.692175	786.1709314	229.5535654	0.901254241	0.120190838	3632.890219	775.3520955	59.02764919	0	-1.28741557	3651.385541	781.0186746	186.2047558	0.81498074	0.14516711	3651.538864	780.7357179	183.6337261	0.806167156	0.162636582	3653.922763	780.4346754	176.0248869	0.777036144	0.170226883	3117.025988	739.2927148	491.9006396	0	-1.484767263	3640.538053	782.8541771	237.8766625	0.91450927	0.118811928	3647.650408	790.4313318	121.7648654	0.88946216	-0.486357896	3643.589018	786.4655146	253.0030225	0.844551411	0.025236848	26388	611	94.51708716	22.02783232	61.21920243	136.7879369	3643.725852	787.5039966	250.7273228	0.847395911	0.021823567	3642.941715	788.0422884	255.0149949	0.847663082	0.019683557	3647.299817	782.9496466	241.6901117	0.816074821	0.067107368	3620.324051	797.4096772	265.3016507	0.875187969	0.102839731	3625.451756	797.6682814	226.3235072	0.875598631	0.12768739	3582.987422	826.8828826	245.4554062	0	0.511780594	3643.454428	787.8583368	248.9743991	0.844715498	0.022307204	3642.773952	788.4798236	254.0699846	0.845155812	0.019285321	3646.304186	781.764608	234.2124372	0.804571411	0.084855732	3618.358613	791.5364943	270.1111989	0.895989588	0.087707974	3627.812344	798.3513377	217.5912655	0.884835804	0.157693663	3589.332746	829.1971274	250.2806548	0	0.468476305	14649	26388	0.555138699	3359	5617	15	889
19	Ler_D	T3	H96	T11_IMG_1433_C.jpg	3652.972112	1075.420864	161.0456033	0.748363258	-0.027169066	12586	428	65.81763652	13.8561298	43.87007834	100.000232	3652.284164	1076.026384	165.0026898	0.760096431	7.37E-05	3652.74132	1076.097654	163.7457041	0.754839561	-0.016316426	3654.762667	1075.513143	159.3781788	0.741496507	-0.028848369	3645.818181	1081.585619	217.7356386	0.863950327	0.095844315	3634.803324	1077.160356	183.9026727	0.826087932	0.06031298	3617.813019	1092.333747	202.6255309	0.919741869	0.253137465	3652.375465	1076.057693	167.0653071	0.758402114	0.002157734	3652.824208	1076.16018	164.7613622	0.750663853	-0.018077349	3654.629005	1075.43963	157.3268453	0.733314224	-0.021702923	3646.022689	1080.140242	235.145466	0.863894296	0.113042571	3633.958656	1077.842681	194.1686735	0.818802455	0.012086476	3620.601738	1091.20612	209.3513595	0.840455323	0.133295273	3650.232957	1074.696872	186.4224657	0.723979559	-0.030595845	17999	471	76.99359488	13.5249723	53.93770397	107.3465424	3649.968407	1075.292045	187.8007755	0.74416862	-0.007432588	3650.23814	1075.312243	188.0499607	0.73902769	-0.02026621	3653.122257	1074.467248	186.1492956	0.717178878	-0.020520232	3633.832481	1078.370642	221.7109491	0.843985765	0.082452215	3629.41801	1078.43123	185.1004714	0.845852148	0.046364323	3606.333168	1096.680024	183.382989	0	0.320645294	3650.178165	1075.259712	187.6125337	0.74705091	-0.002615607	3650.388853	1075.307318	187.5044583	0.73975331	-0.015071951	3653.260668	1074.535944	184.6725751	0.709685114	-0.013322362	3633.187199	1078.158786	225.8648765	0.861709148	0.047310126	3632.978404	1077.948672	190.034681	0.877074931	0.026214903	3620.639942	1098.849077	208.8356523	0	0.15700617	12586	17999	0.69926107	409	694	21	516
50	NPR1_U	T3	H96	T11_IMG_1433_C.jpg	3730.23034	1270.981796	76.36461565	0.424224814	1.025170516	4120	207	35.86367434	1.982217965	31.29759052	39.33490593	3730.465609	1271.422881	76.40288156	0.407647233	1.034007529	3730.701006	1271.445727	76.28406401	0.395252222	1.034692022	3731.115149	1271.496902	75.53472834	0.375699021	1.056207718	3736.040134	1276.611246	83.44479166	0.451978659	-1.239821404	3721.758263	1268.685233	78.0515952	0.612285366	1.181616226	3716.09231	1284.916619	97.01781488	0.599388264	0.961658194	3730.420929	1271.063946	76.98660242	0.440308515	1.101408738	3730.785066	1271.064609	76.0895389	0.417081943	1.085297282	3731.371956	1272.204818	75.00987885	0.320807099	0.820047107	3772.344228	1279.438355	101.3876679	0	-1.393700141	3694.932045	1230.407857	0	0	-0.980593473	3730.897807	1277.926095	103.3686343	0.703626106	0.045063923	3729.475983	1291.418415	273.0824297	0.897290803	-0.274717614	24545	676	97.87587535	31.65608857	54.00177559	161.0949114	3731.967356	1289.840895	260.1035463	0.894407903	-0.275437375	3730.443199	1291.303649	266.5323538	0.897556279	-0.273692456	3732.664039	1286.205416	253.0250057	0.885173401	-0.272279834	3716.083971	1290.781937	253.3656568	0.910715471	-0.294217422	3583.931712	1370.109909	265.8348875	0	0.805481249	3760.015121	1285.93919	61.97343319	0	1.120461085	3731.531289	1289.649016	259.5389898	0.898125127	-0.277814191	3730.363036	1291.274254	267.5617986	0.900651512	-0.276061222	3729.214136	1284.568531	228.5391464	0.875931111	-0.274013175	3718.433755	1288.678631	264.3135246	0.922873098	-0.269344241	3655.853896	1333.695904	370.4185562	0.912974903	-0.057234357	3793.738226	1278.795933	0	0	1.277210616	4120	24545	0.16785496	13111	6229	17	130
30	NPR1_D	T3	H96	T11_IMG_1433_C.jpg	3676.60147	1463.014173	163.9836406	0.835491589	0.339499502	11289	390	61.25433812	14.02799888	32.40862145	89.9620762	3675.33176	1463.108116	165.5595929	0.837892897	0.3525728	3675.520566	1463.209718	165.0237209	0.835931032	0.349857891	3676.443412	1463.476877	162.2421252	0.83340344	0.340106773	3661.019687	1463.729164	174.0325932	0.862770315	0.525921298	3671.958365	1456.650492	192.9032976	0.865130736	0.354941371	3653.460096	1452.820968	175.5574223	0.768902816	0.455726612	3675.135343	1462.389264	165.7504436	0.834868799	0.369280222	3675.300989	1462.471025	164.5998916	0.832960162	0.363547991	3675.836875	1463.712011	161.1237019	0.832768373	0.345958231	3659.671432	1459.770484	159.5778877	0.850883277	0.607600593	3676.15725	1448.429607	208.5714939	0.904697936	0.430051467	3655.945558	1422.431699	188.7077702	0	0.296423251	3680.138068	1470.064926	236.3348493	0.863380537	0.238444895	21178	592	88.8347117	25.02943448	49.47025917	136.2695651	3680.855969	1471.116783	237.4006987	0.871300183	0.232486827	3680.386528	1471.453341	239.0365672	0.870198816	0.23214173	3682.893162	1469.419647	236.13621	0.869395904	0.235758732	3676.120509	1474.176982	291.7980459	0.93160572	0.247054474	3665.742096	1483.90197	191.5136331	0.812977284	0.297587147	3653.475541	1494.615208	190.9520526	0.937633073	0.436969357	3681.168635	1471.549628	239.9179862	0.874785684	0.223533115	3680.404265	1471.889175	241.1562562	0.87279948	0.223361034	3682.16977	1468.65995	233.0262196	0.870214669	0.238052468	3685.770895	1473.809167	311.3163534	0.951923374	0.23489649	3668.779331	1486.69276	203.6999473	0.866868469	0.198153824	3654.56157	1498.282526	200.8253633	0.986269998	0.295750432	11289	21178	0.533053168	1249	4653	0	89
68	C71A12_U	T3	H96	T11_IMG_1433_C.jpg	3664.846471	1707.828765	115.4313894	0.894649305	0.495794263	4123	265	39.33050509	13.14533376	16.51569477	64.83941167	3663.712525	1707.968762	116.9167148	0.897176644	0.495319782	3664.29622	1708.174498	117.4165515	0.896548859	0.489432776	3666.577086	1707.674936	114.7463039	0.896885014	0.477866542	3645.806951	1708.428054	143.91905	0.953953744	0.609351543	3653.423117	1708.456777	122.34493	0.91621349	0.595407864	3635.078646	1718.243157	156.1933578	0	0.703299908	3663.136018	1707.745681	117.2915664	0.896647097	0.496130362	3664.128199	1708.164248	117.3612258	0.896925247	0.485089817	3667.600039	1709.035531	112.1284483	0.895238432	0.484120636	3334.708873	2001.445173	0	0	0.817050185	3647.868574	1706.530697	111.3614721	0.889195042	0.596157241	3727.815258	1693.262608	118.402573	0	1.331633005	3653.62256	1717.731705	253.0754793	0.934437541	0.445187731	17518	585	84.5379732	29.43043842	43.59315643	138.1033957	3653.877544	1717.539283	247.6235415	0.938077408	0.438779323	3652.75579	1718.153927	252.0497329	0.938423462	0.437935742	3657.252799	1714.074456	249.2738874	0.927892593	0.464063497	3634.110172	1707.344949	210.0527405	0.948358517	0.456965372	3648.672579	1712.545313	212.5612264	0.982684176	0.427487725	3637.415429	1717.978558	236.5571133	0.977914839	0.431224709	3653.058513	1717.128241	246.5875451	0.939963034	0.433045811	3651.948107	1717.91916	251.8735046	0.939823829	0.433146539	3655.534449	1710.621593	236.8439857	0.923735959	0.469065676	3636.821564	1705.246845	203.1463597	0.972377132	0.489104525	3653.957292	1712.921786	206.0275736	0	0.452646324	3640.854343	1718.821356	237.9480313	0.991882609	0.426350049	4123	17518	0.235357918	3976	6564	1	33
80	C71A12_D	T3	H96	T11_IMG_1433_C.jpg	3704.150438	1938.403252	98.44775016	0.6664172	-0.063678243	5597	264	42.04641926	5.080765441	31.30181127	52.73662744	3703.18238	1939.036209	100.0703253	0.684906197	-0.045599043	3703.603953	1939.024341	99.91677128	0.679264804	-0.064603588	3704.599927	1939.105155	97.35915588	0.66271041	-0.126082309	3680.345483	1943.806757	107.5598967	0.737126649	0.242282577	3695.32922	1940.137229	110.3157654	0.77435915	0.16054517	3732.94039	1897.370519	0	0	0.777224084	3702.621963	1938.17762	98.65141523	0.672315903	-0.041956377	3703.08106	1938.201195	97.80973399	0.666013778	-0.083036388	3704.000411	1939.531101	94.58709823	0.66130139	-0.144435055	3735.285341	1962.445141	105.0928853	0	-0.816572146	3690.738275	1936.296883	107.3112657	0.763106589	0.234982947	3721.724727	1933.271924	84.1003277	0.794163537	1.018197712	3700.06254	1945.97928	216.919326	0.896487314	-0.054884761	15782	540	76.97788218	23.42771017	40.95779101	120.5514179	3700.014275	1947.031963	214.3542634	0.901271431	-0.051075447	3699.390287	1947.065689	219.0436292	0.904069496	-0.05148305	3703.534999	1944.977242	210.7484891	0.890193125	-0.06551452	3688.219302	1951.690707	248.1377598	0.949798952	-0.016359474	3703.311245	1954.224527	163.7653452	0.875191524	-0.103326165	3688.25222	1962.720292	213.8707043	0.974550832	-0.010985506	3700.975046	1947.230922	216.0948154	0.906119266	-0.044788763	3699.948926	1947.212563	221.1546349	0.908164441	-0.046629862	3704.032705	1943.915938	201.1406809	0.88524145	-0.074962865	3685.651239	1952.155793	234.3521148	0.95497312	-0.045452879	3718.238704	1955.782469	102.5756137	0.940958659	-0.471931697	3700.856215	1963.001066	179.9866733	0	-0.085299902	5597	15782	0.354644532	1624	5645	9	136
37	m3451_U	Ukrazz	H96	T11_IMG_1433_C.jpg	4089.621527	268.6809568	104.6482726	0.753263506	0.32418461	5435	263	42.04147875	7.656529001	25.29728176	58.18374259	4089.903145	268.2428931	103.5758797	0.754954679	0.359325074	4089.619439	268.6405807	104.4542442	0.755551022	0.358497988	4089.341016	270.5921663	102.0997321	0.761911275	0.397571074	4065.414754	275.5446152	162.3305086	0.847621089	0.36040839	4101.830501	239.0480911	71.44621542	0	0.925983344	4090.908219	265.2250856	116.6528497	0.828968958	-0.028294808	4089.672233	268.7060659	102.5627335	0.750919141	0.36566972	4089.290529	269.1583281	102.7602718	0.745543046	0.374132082	4089.492018	270.412371	101.0728433	0.75864173	0.419670595	4085.78099	267.3074726	87.85404372	0	1.36803614	4077.752759	267.0381079	251.5605359	0.932484678	0.00475685	4092.355787	262.6309077	130.0675573	0.865409958	0.077032832	4103.133216	258.6300787	219.7170003	0.862650832	0.309018275	18804	533	81.2846611	20.73199956	51.45855065	122.129976	4101.353044	257.7470442	209.3880629	0.862806618	0.319652741	4102.195095	257.1272817	216.5773944	0.869110325	0.319302706	4098.517016	265.0001644	201.9532813	0.836302115	0.268839902	4101.404365	259.1769794	272.3596643	0.871467007	0.332843317	4128.967422	256.352135	306.785709	0.899689708	0.370524798	4125.334466	263.5207049	264.2479472	0.857565318	0.3163143	4102.17903	258.0947516	209.7463342	0.869107686	0.314067778	4102.945442	257.2201491	217.9171646	0.874439367	0.317231287	4098.028882	267.8917866	190.3488099	0.83741171	0.228219081	4083.165159	254.2870459	241.4189859	0.789094198	0.448737936	4117.347297	248.0730294	317.7017294	0.904150684	0.393180054	4115.655872	254.6821779	284.6830946	0.865365478	0.379418562	5435	18804	0.289034248	6468	4550	130	365
40	m3451_D	Ukrazz	H96	T11_IMG_1433_C.jpg	4081.549971	479.4148672	110.7505153	0.828976963	-0.287878216	5233	262	40.76759644	9.343365253	20.49218869	53.22061268	4081.640991	479.912539	112.9194444	0.837056322	-0.277510913	4082.041818	479.9060785	113.783912	0.838555	-0.276501548	4082.214607	479.1188887	111.040456	0.834425401	-0.26429672	4090.303279	482.924927	146.3160251	0.893799839	-0.153641981	4078.54606	484.9584277	127.4823774	0.875171837	-0.278900819	4058.790451	425.3085766	0	0	-1.308807044	4081.558391	479.1795811	113.6761672	0.832528093	-0.272030267	4082.207454	479.2234364	114.1492982	0.835023207	-0.265472229	4082.745803	478.9466084	110.8584368	0.841621836	-0.242983334	4135.45114	509.1596072	169.6352621	0	-0.321971233	4077.583391	480.3067385	132.0506654	0.84168353	-0.346720117	4052.077906	488.3711653	14.19648942	0	1.461134574	4112.698827	478.5125641	247.3526873	0.907403308	-0.265877529	19102	607	85.83984321	29.32318471	42.30295923	139.1106016	4114.061673	479.3568353	244.4149357	0.916068235	-0.270703049	4114.46786	479.5484465	247.2301363	0.915557239	-0.274646817	4113.673573	475.3835765	241.8448423	0.904881628	-0.235953775	4125.185464	473.4314402	281.4581541	0.936727096	-0.256715702	4123.840477	488.0453537	79.03048492	0	-0.581471682	4135.883024	512.3153856	14.50549522	0	-0.821770635	4115.345559	479.0353535	249.1555811	0.923096045	-0.272660461	4115.472947	479.4497444	252.207712	0.921698222	-0.277327024	4113.408341	474.1641773	237.2839401	0.906615835	-0.222460143	4111.393179	474.0295276	188.2044157	0.831128668	-0.123549881	4145.563976	478.0604611	0	0	-0.595169205	4166.517593	499.8275118	158.937179	0	-0.741699374	5233	19102	0.273950372	1983	8941	0	312
10	Ler_U	Ukrazz	H96	T11_IMG_1433_C.jpg	4045.27866	717.8690476	60.94600311	0.588645938	0.355942128	2268	170	26.58361001	3.341261994	20.9722646	33.17760584	4044.815641	718.3358454	62.86768817	0.614389708	0.33597839	4044.891563	718.1769314	63.73152791	0.620456675	0.325505703	4046.287609	718.0619802	59.54362055	0.515736837	0.329514263	4037.919164	723.6162235	86.54411768	0.822768633	0.245496347	4039.68605	719.8749454	74.76501484	0.749820947	0.396263456	3984.101198	734.3562279	162.9365289	0	1.008428317	4044.297496	717.7387401	64.1106192	0.616385197	0.292137294	4044.616478	717.5900396	65.45012803	0.632855576	0.292082253	4046.544107	719.0419604	60.18185359	0.491223538	0.221396052	3990.904377	716.571826	46.96473742	0	-1.459832206	4031.977398	714.437122	67.98985665	0.623906745	0.20149279	4084.943578	736.1585868	0	0	-1.234845455	4024.299482	726.3371592	234.1406197	0.868268156	0.253126685	20649	595	86.3293302	22.3886686	45.55203116	121.2690708	4027.076362	724.6084616	219.9014256	0.866906586	0.270403222	4024.873043	725.2074404	225.5563661	0.86943696	0.272598714	4028.218022	721.4971913	221.4637781	0.844755551	0.230452823	4020.394938	737.7076967	272.0129329	0.906152694	0.16076663	3995.829581	745.3777872	313.6198495	0.935059244	0.316875239	3999.619105	756.3031126	356.0230826	0.960511818	0.237415448	4027.48836	724.334019	217.6770779	0.870655188	0.263473132	4025.207816	725.0874204	224.6535671	0.872091586	0.268632536	4029.153617	719.3335517	201.7406982	0.834511834	0.192340207	4018.085432	739.1252569	273.6954953	0.896930466	0.208607985	4001.060413	744.7838924	322.8062358	0.928716602	0.301367318	4005.588727	751.9483911	355.1598447	0.938682179	0.236223076	2268	20649	0.109835827	12706	4355	0	551
20	Ler_D	Ukrazz	H96	T11_IMG_1433_C.jpg	4038.636399	1091.359658	111.2080792	0.601707035	0.052748865	7610	297	48.98382803	5.305320671	38.17521781	59.06388525	4039.52168	1091.285295	112.3265021	0.618024814	0.003642344	4039.856287	1090.96452	112.6558999	0.606160683	0.021288739	4042.476061	1091.126467	108.9409078	0.591246345	0.096530636	4058.142665	1089.18833	133.2799359	0.692106142	-1.387875863	4036.789531	1093.307077	135.0383151	0.80359575	-0.317161421	4021.195568	1095.29162	88.01033991	0.892191176	0.922699907	4039.525443	1091.821901	111.5138308	0.601657609	0.030153543	4040.276998	1091.386156	110.7614428	0.574662911	0.033236541	4042.796985	1091.151588	106.9622725	0.578876757	0.119649552	4038.82969	1102.871122	182.0689996	0.976736655	0.101613242	4038.462827	1098.57577	137.3969943	0.771235349	-0.275637171	4017.458767	1091.549995	83.27740506	0.741659938	0.682476145	4078.594661	1084.247631	259.29918	0.893951152	-0.062127498	21952	611	90.78871721	28.49107793	44.47858904	142.6013966	4082.007857	1083.785623	259.7150043	0.904595148	-0.069929991	4081.830037	1083.509353	262.4149739	0.903785321	-0.062344457	4085.178657	1085.268096	254.1593345	0.893938939	-0.068286184	4100.897057	1085.692386	280.5773029	0.898568796	0.011820919	4111.976348	1086.931875	195.6986893	0	-0.632577342	3977.461591	1094.607203	214.5502473	0	1.345012985	4082.996954	1083.425763	264.1639889	0.908877113	-0.071963393	4082.495181	1083.19386	267.4067872	0.90805452	-0.064231827	4085.796616	1085.428885	251.9500736	0.89573527	-0.074310485	4103.169416	1096.536499	198.6529635	0.853607128	0.055219807	4113.125451	1081.300268	251.4271098	0	-0.417387265	4670.389453	953.5770941	0	0	1.36529603	7610	21952	0.346665452	1958	7712	56	715
52	NPR1_U	Ukrazz	H96	T11_IMG_1433_C.jpg	4059.981357	1282.361761	65.87363684	0.663340117	1.133505622	2521	168	28.0115087	3.297663428	21.68919714	34.51904011	4060.163207	1282.436033	66.50355977	0.666526207	1.13615769	4060.164729	1282.207337	67.68944265	0.676825581	1.123858459	4060.853358	1281.91217	64.17665725	0.628723547	1.146420929	4005.013175	1392.264294	0	0	0.101758994	4058.997785	1283.894691	78.15199741	0.776368653	1.140293828	4057.205323	1288.018083	25.91458265	0	-0.503361346	4059.891006	1282.420402	67.88626361	0.689311318	1.137729546	4060.186132	1282.059199	68.81269252	0.700340914	1.123270868	4061.025656	1281.946176	65.27177611	0.613856736	1.198421157	4064.059525	1288.455627	67.05197545	0	-0.490808289	4050.592453	1282.850661	107.6987499	0	1.118630063	4057.296649	1285.820282	51.03243018	0.670416319	-0.624751245	4066.926766	1295.05427	238.9275386	0.857588181	-0.199971607	22517	593	88.23293577	22.42787895	54.65076922	132.8073323	4067.608958	1294.454078	230.1526573	0.855175695	-0.198470221	4066.998762	1295.034743	234.5394502	0.856937819	-0.199321482	4069.33403	1293.42567	234.5673284	0.853830222	-0.195332582	4060.539203	1291.218485	275.8545038	0.889025949	-0.155347729	4040.609692	1311.90695	395.4140056	0.886265703	-0.172915471	4067.203991	1294.904847	62.48460651	0	1.296762985	4068.278169	1294.208659	228.7096388	0.856125418	-0.20041336	4067.739535	1294.807389	234.0980874	0.85669767	-0.200604423	4069.63474	1293.161283	223.4858325	0.853503355	-0.20491019	4034.497874	1298.20977	270.6981792	0.885263133	-0.110917964	4044.456726	1305.757179	369.328757	0.866191309	-0.1582376	4089.574971	1290.623237	0	0	1.430318364	2521	22517	0.111959853	15151	4617	0	228
31	NPR1_D	Ukrazz	H96	T11_IMG_1433_C.jpg	4041.257085	1517.03526	133.0043441	0.7516656	0.02175293	8962	333	53.65247438	8.913917784	37.52907592	71.463208	4041.568763	1516.852343	134.5830359	0.756609895	0.007446319	4042.483253	1516.968777	135.5785153	0.756892431	0.007477363	4045.526251	1518.388239	129.3655873	0.724871292	-0.016794389	4056.240769	1513.446569	144.1923385	0.746088198	0.057209421	4024.784303	1511.416392	149.864109	0.820984751	-0.065776221	4012.382845	1511.438616	0	0	1.558401605	4041.209471	1517.240411	135.3787673	0.759795925	-0.010224234	4042.40158	1517.324933	136.3103811	0.760622184	-0.010375763	4046.337852	1518.379108	127.9409829	0.721465266	-0.041619813	4061.978479	1522.618716	155.7870241	0.851944952	-0.274759772	4017.91033	1511.849553	144.5396315	0.81334481	-0.124816875	4026.900832	1509.330754	26.40793729	0	1.435327582	4063.666534	1496.816451	272.3526098	0.852422062	0.019817714	27682	752	103.568547	33.49538466	50.86209823	168.0473776	4062.322989	1496.175087	267.5644117	0.853989796	0.026359245	4063.0643	1495.227885	270.6439328	0.855279316	0.034199063	4061.600826	1499.543784	263.0792107	0.833135988	-0.002444669	4046.396692	1481.621832	235.5202861	0.884346233	0.14249815	4058.2552	1488.460451	263.5718465	0.911818629	0.051091047	4070.508843	1471.622076	288.862374	0.970551167	0.191201557	4061.830843	1495.733635	268.954661	0.856772858	0.036637753	4062.605659	1494.717069	273.0121274	0.858824376	0.045241836	4058.604811	1499.834886	252.2082462	0.816568451	-0.011252631	4052.181356	1487.293879	173.0122752	0.834693597	-0.086970204	4052.71647	1486.685297	278.0609106	0.934921033	0.103438359	4056.452005	1469.396648	309.6325957	0.987044167	0.183214824	8962	27682	0.323748284	1854	14515	24	1176
