Num_ID	Genotype	Isolate	Time	Image	Lesion.0.m.cx	Lesion.0.m.cy	Lesion.0.m.majoraxis	Lesion.0.m.eccentricity	Lesion.0.m.theta	Lesion.0.s.area	Lesion.0.s.perimeter	Lesion.0.s.radius.mean	Lesion.0.s.radius.sd	Lesion.0.s.radius.min	Lesion.0.s.radius.max	Lesion.red.m.cx	Lesion.red.m.cy	Lesion.red.m.majoraxis	Lesion.red.m.eccentricity	Lesion.red.m.theta	Lesion.grn.m.cx	Lesion.grn.m.cy	Lesion.grn.m.majoraxis	Lesion.grn.m.eccentricity	Lesion.grn.m.theta	Lesion.blu.m.cx	Lesion.blu.m.cy	Lesion.blu.m.majoraxis	Lesion.blu.m.eccentricity	Lesion.blu.m.theta	Lesion.redgrn.m.cx	Lesion.redgrn.m.cy	Lesion.redgrn.m.majoraxis	Lesion.redgrn.m.eccentricity	Lesion.redgrn.m.theta	Lesion.redblu.m.cx	Lesion.redblu.m.cy	Lesion.redblu.m.majoraxis	Lesion.redblu.m.eccentricity	Lesion.redblu.m.theta	Lesion.grnblu.m.cx	Lesion.grnblu.m.cy	Lesion.grnblu.m.majoraxis	Lesion.grnblu.m.eccentricity	Lesion.grnblu.m.theta	Lesion.Bred.m.cx	Lesion.Bred.m.cy	Lesion.Bred.m.majoraxis	Lesion.Bred.m.eccentricity	Lesion.Bred.m.theta	Lesion.Bgrn.m.cx	Lesion.Bgrn.m.cy	Lesion.Bgrn.m.majoraxis	Lesion.Bgrn.m.eccentricity	Lesion.Bgrn.m.theta	Lesion.Bblu.m.cx	Lesion.Bblu.m.cy	Lesion.Bblu.m.majoraxis	Lesion.Bblu.m.eccentricity	Lesion.Bblu.m.theta	Lesion.Bredgrn.m.cx	Lesion.Bredgrn.m.cy	Lesion.Bredgrn.m.majoraxis	Lesion.Bredgrn.m.eccentricity	Lesion.Bredgrn.m.theta	Lesion.Bredblu.m.cx	Lesion.Bredblu.m.cy	Lesion.Bredblu.m.majoraxis	Lesion.Bredblu.m.eccentricity	Lesion.Bredblu.m.theta	Lesion.Bgrnblu.m.cx	Lesion.Bgrnblu.m.cy	Lesion.Bgrnblu.m.majoraxis	Lesion.Bgrnblu.m.eccentricity	Lesion.Bgrnblu.m.theta	Leaf.0.m.cx	Leaf.0.m.cy	Leaf.0.m.majoraxis	Leaf.0.m.eccentricity	Leaf.0.m.theta	Leaf.0.s.area	Leaf.0.s.perimeter	Leaf.0.s.radius.mean	Leaf.0.s.radius.sd	Leaf.0.s.radius.min	Leaf.0.s.radius.max	Leaf.red.m.cx	Leaf.red.m.cy	Leaf.red.m.majoraxis	Leaf.red.m.eccentricity	Leaf.red.m.theta	Leaf.grn.m.cx	Leaf.grn.m.cy	Leaf.grn.m.majoraxis	Leaf.grn.m.eccentricity	Leaf.grn.m.theta	Leaf.blu.m.cx	Leaf.blu.m.cy	Leaf.blu.m.majoraxis	Leaf.blu.m.eccentricity	Leaf.blu.m.theta	Leaf.redgrn.m.cx	Leaf.redgrn.m.cy	Leaf.redgrn.m.majoraxis	Leaf.redgrn.m.eccentricity	Leaf.redgrn.m.theta	Leaf.redblu.m.cx	Leaf.redblu.m.cy	Leaf.redblu.m.majoraxis	Leaf.redblu.m.eccentricity	Leaf.redblu.m.theta	Leaf.grnblu.m.cx	Leaf.grnblu.m.cy	Leaf.grnblu.m.majoraxis	Leaf.grnblu.m.eccentricity	Leaf.grnblu.m.theta	Leaf.Bred.m.cx	Leaf.Bred.m.cy	Leaf.Bred.m.majoraxis	Leaf.Bred.m.eccentricity	Leaf.Bred.m.theta	Leaf.Bgrn.m.cx	Leaf.Bgrn.m.cy	Leaf.Bgrn.m.majoraxis	Leaf.Bgrn.m.eccentricity	Leaf.Bgrn.m.theta	Leaf.Bblu.m.cx	Leaf.Bblu.m.cy	Leaf.Bblu.m.majoraxis	Leaf.Bblu.m.eccentricity	Leaf.Bblu.m.theta	Leaf.Bredgrn.m.cx	Leaf.Bredgrn.m.cy	Leaf.Bredgrn.m.majoraxis	Leaf.Bredgrn.m.eccentricity	Leaf.Bredgrn.m.theta	Leaf.Bredblu.m.cx	Leaf.Bredblu.m.cy	Leaf.Bredblu.m.majoraxis	Leaf.Bredblu.m.eccentricity	Leaf.Bredblu.m.theta	Leaf.Bgrnblu.m.cx	Leaf.Bgrnblu.m.cy	Leaf.Bgrnblu.m.majoraxis	Leaf.Bgrnblu.m.eccentricity	Leaf.Bgrnblu.m.theta	Lesion.Size	Leaf.Size	Lesion.Prop	Leaf.Grn	Leaf.Ylw	Lesion.Grn	Lesion.Ylw
63	OE29_U	KT	H48	T13_IMG_1336_C.jpg	2009.593023	1668.747093	37.77040728	0.374072503	-0.290287365	1032	108	17.65664084	0.956968196	15.6768119	19.69074388	2009.850065	1668.909602	37.9435042	0.381937456	-0.292274451	2009.966033	1668.817655	38.96131628	0.380875088	-0.21534135	2010.405942	1668.898451	39.84440122	0.42909727	-0.39033623	2010.737777	1671.472602	40.8543634	0.466760482	-0.321137628	2016.610377	1671.832765	32.98739553	0.445777393	-1.105273942	2004.153433	1669.413899	14.06815298	0	-1.281086535	2010.028754	1668.890703	38.50509022	0.350060443	-0.542622889	2010.206539	1668.724727	40.47668639	0.307036928	-0.370631595	2009.894947	1669.754778	43.09985565	0.378406568	-0.548216212	2013.388783	1674.279336	43.44935739	0.691143937	-1.384799522	2025.553661	1656.046063	65.14726748	0	1.060812683	2004.328253	1672.548707	0	0	0.656917856	2026.526655	1700.591785	250.1218248	0.940775917	0.313168781	11930	643	78.61469473	39.09357967	12.41651547	149.32842	2030.825569	1701.643169	260.7535641	0.948134185	0.324153055	2028.927502	1701.513087	256.3607324	0.946172792	0.316769664	2039.852093	1703.729905	283.338964	0.953412084	0.342064951	2069.594234	1713.208778	341.5115543	0.976642149	0.377124945	1939.05068	1702.876822	127.095763	0	1.515564503	2020.919912	1701.610637	155.5706321	0.983852809	0.183345806	2033.503336	1702.496276	264.4551912	0.954221726	0.331816977	2030.833678	1702.293537	259.3879787	0.951093969	0.3211986	2040.311863	1702.120198	273.4406624	0.957081991	0.366420751	2067.943968	1710.765291	362.8105565	0.975741196	0.391868845	1648.305171	1633.323423	203.5531789	0	-1.358937364	2053.887334	1714.647716	233.3302681	0	0.269214835	1032	11930	0.08650461	8870	1887	368	320
76	OE29_D	KT	H48	T13_IMG_1336_C.jpg	2030.871573	1892.868687	54.96161079	0.799308703	0.145571247	1386	133	20.87938003	4.303910704	12.09679104	27.51816939	2030.950062	1893.267368	55.79954378	0.807209876	0.142482214	2030.97477	1893.441442	56.79071821	0.811290864	0.139072341	2030.650544	1894.036365	57.0997494	0.817626731	0.144018482	2032.068246	1896.974232	65.08966649	0.884613499	0.093752664	2035.321092	1879.814465	39.99118302	0	0.26615058	2026.919626	1892.559967	30.78839187	0	1.411660184	2031.565672	1893.282058	57.00222217	0.821655748	0.115085041	2031.506726	1893.817771	58.83505894	0.829776712	0.106490803	2030.798555	1895.753459	60.17206922	0.876905203	0.122433192	2047.099606	1905.700496	74.48836209	0	-0.330439365	2032.688388	1881.356995	46.96805397	0	0.028330707	2026.31261	1888.683007	8.459270647	0	1.4628132	2032.974505	1914.802156	159.7657625	0.829509526	0.094467542	9649	523	63.14634901	21.20291855	30.30699668	108.479689	2032.210416	1914.972643	156.9813683	0.829795508	0.100681067	2032.174233	1915.227508	158.2086891	0.830568767	0.099677285	2033.039589	1914.533992	165.3506652	0.843073657	0.094082407	2029.7424	1914.15786	144.5655038	0.835492697	0.138736786	2019.3099	1926.277652	74.08059171	0	1.175265845	2007.460335	1943.536029	0	0	0.930291853	2032.175431	1915.487421	158.5187241	0.842184022	0.099036999	2031.991716	1915.7912	159.1564903	0.839091316	0.098697866	2029.680989	1915.311091	156.523383	0.829585376	0.106200161	2029.040479	1914.220002	139.5035504	0.851178934	0.128050114	2037.047038	1922.903424	159.3869091	0.871518562	0.090501055	2034.721482	1931.475686	170.1524147	0.980939606	0.087664926	1386	9649	0.143641828	296	5393	0	281
6	m29_U	Pepper	H48	T13_IMG_1336_C.jpg	2369.440506	221	24.64631635	0.543333266	0.115549165	395	64	10.80636285	1.039673246	8.63772838	12.77391293	2369.629193	220.862049	24.08459185	0.552691675	0.078285013	2369.392313	221.0330677	24.94693545	0.573017105	0.122018283	2369.560098	221.0638486	24.55533309	0.600831601	0.136229318	2365.093275	246.2411061	26.34013163	0	0.233452681	2373.257705	216.1723191	7.272040886	0	0.289111834	2369.990953	220.9530791	22.57091775	0.436206837	-1.416781219	2369.920674	220.2698135	22.29546998	0.676549531	-0.00464098	2368.801392	221.0071567	25.46133046	0.766864263	0.153003869	2368.068479	220.281853	22.91645319	0	0.2299658	2341.149127	385.7987378	31.54127516	0	0.188149372	2315.532174	328.6421178	113.6467065	0	0.485522256	2370.532519	221.534897	26.07349612	0.618440105	-1.433742296	2366.633071	213.5294772	322.1454937	0.963070745	0.072751185	20677	763	99.79513706	42.39061624	37.06266641	176.7461926	2372.365282	213.646221	319.9218838	0.966864084	0.066906938	2370.491533	213.5305897	319.9946855	0.966090407	0.068856342	2375.297748	214.4128472	327.6903242	0.971005325	0.069164582	2344.214971	212.6242221	357.4852567	0.944611962	0.119232055	2316.912197	211.503389	266.4398265	0.894229844	0.180498107	2255.344424	209.6367075	174.8743922	0	1.448723182	2370.995213	212.6126172	311.6880865	0.971264545	0.067519997	2369.875334	213.1758322	313.7036551	0.970210345	0.069297967	2367.34376	218.5140556	266.3383349	0	0.070869665	2350.370345	215.6698371	349.2209665	0.922894659	0.128035051	2332.48922	208.4403661	299.5077862	0.896623333	0.136199499	2310.395193	211.5677636	258.5026284	0.805739341	0.329801142	395	20677	0.019103352	17636	2105	15	153
16	m29_D	Pepper	H48	T13_IMG_1336_C.jpg	2405.466942	440.3202479	28.55139119	0.648004863	0.381981669	484	74	11.99626822	1.35562629	9.14421626	14.73075251	2405.599312	440.5698289	28.69280797	0.667129751	0.376800714	2405.839061	440.5758459	29.54790261	0.67068281	0.400605937	2406.530853	440.6847343	29.94156734	0.659587185	0.498677136	2493.876035	498.3163058	41.60949556	0	-0.986280512	2405.240105	441.47774	26.83537211	0.748914012	0.226709879	2400.443832	437.470504	16.3071516	0	-1.022008981	2406.00962	439.9342261	28.95950538	0.708939159	0.425050384	2406.952037	439.8033662	31.70053141	0.726994537	0.568707069	2415.386318	441.4017714	30.41643312	0	1.164539485	2398.149996	441.0684142	20.60295861	0	-1.240469619	2405.219464	440.7074425	26.5168418	0.880533487	0.081926276	2398.921239	439.9041317	0	0	-1.15971098	2400.251696	474.1065313	272.2797997	0.92604357	0.202172573	21665	637	89.0102465	28.6686201	46.51564674	141.9680925	2402.810983	474.1807602	267.7431804	0.929512216	0.204861126	2402.066528	474.460803	268.9617895	0.929087767	0.204321003	2404.596284	475.8321115	268.1386705	0.930939305	0.201758226	2413.95083	478.1357289	253.0950459	0.943302451	0.19275441	2423.428268	471.24321	218.2122634	0.97414762	0.299047408	2410.372062	474.7580298	250.7998022	0.951257035	0.221161891	2404.122527	474.3011761	267.0759075	0.931670948	0.205225069	2402.980173	474.6593551	268.5444446	0.930106727	0.204965777	2407.416847	477.272255	256.1619273	0.943945969	0.192644864	2407.817384	477.6693883	265.800785	0.949557935	0.196608615	2471.774286	469.6222933	0	0	1.350049102	2427.298739	474.4343994	184.1839617	0	0.330531438	484	21665	0.02234018	5316	15833	7	168
25	m3451_U	Pepper	H48	T13_IMG_1336_C.jpg	2405.254125	718.5313531	26.30864114	0.772900694	0.116645898	303	68	9.541315103	2.536512238	2.332632948	13.69950622	2405.504995	718.5369657	25.56045153	0.749384513	0.156533031	2405.481338	718.8408784	25.90404119	0.749157704	0.172727534	2405.333953	718.5937674	25.62316132	0.733234638	0.218335917	2403.337014	720.0060894	26.96131591	0.873258394	0.064548376	2403.182358	719.7574168	28.9208317	0.892024777	0.014299527	2404.193739	718.090736	27.14131541	0.865276751	-0.055000682	2404.947771	717.8558634	25.25872189	0.787308161	0.490363726	2404.665818	718.802155	26.40622649	0.81981574	0.633721596	2404.139723	720.6122061	25.33771722	0.965223688	0.789829478	2404.961966	724.0644065	30.64075328	0	-0.227715736	2405.613436	723.7856427	35.12325403	0	-0.287081236	2405.732807	719.7155809	30.63890174	0.962249195	-0.26337906	2421.919838	752.85516	298.8984461	0.949088011	-0.076625732	21182	712	97.06647487	38.11305097	41.33769703	167.3113868	2425.520745	752.2245682	298.8031687	0.953411171	-0.081050886	2424.073763	752.675664	298.3254298	0.952454819	-0.079151036	2431.002216	751.7853081	306.649544	0.957516692	-0.086541855	2439.473826	749.0382522	358.5002876	0.958004844	-0.085925325	2357.230906	764.5106804	199.5106672	0.833108338	0.541796133	2459.338927	749.8872322	216.8509407	0	-0.143961135	2428.031088	751.4815444	303.5254925	0.956335988	-0.085034047	2426.046709	752.0647405	302.8858622	0.954563395	-0.081175485	2432.98459	750.6972033	278.0307821	0.970270362	-0.092434168	2413.108917	773.9878605	386.5989628	0.988497493	-0.070160583	2367.948768	764.804679	250.2685466	0.839363143	0.246922318	2518.2203	734.4213788	0	0	1.37214447	303	21182	0.014304598	19274	1588	27	88
37	m3451_D	Pepper	H48	T13_IMG_1336_C.jpg	2427.676036	952.8550296	30.27978139	0.329559365	-0.097048265	676	84	14.19990318	0.703647124	12.70586711	15.36728163	2427.61012	952.7537163	30.83391358	0.398458927	-0.022196262	2427.652015	952.6360913	31.51641687	0.419133467	0.000201111	2427.878314	952.6189234	31.85341417	0.467931335	-0.035125389	2427.401125	951.2708778	37.6936725	0.620769216	0.003268254	2425.295798	951.849789	33.08660324	0.742650939	0.353994204	2428.240458	955.1374502	28.96426096	0.891828229	-1.188402373	2427.475849	951.9038155	33.32430884	0.619326887	0.018151733	2427.578182	951.2107316	36.0279809	0.676098434	0.035913059	2428.005632	949.5551928	38.46402175	0.795969842	-0.002291936	2420.449077	1022.45852	0	0	0.099100018	2434.835692	952.8207266	55.41697981	0	-1.439798895	2428.367719	955.8408011	31.67148038	0	-1.380255303	2410.218251	977.1731052	217.1300194	0.874528338	0.110627727	17654	522	78.60744759	20.71523178	48.59425493	118.6840815	2411.33887	977.14301	212.1535934	0.874420818	0.109764443	2410.804031	977.3840672	213.7811471	0.875718703	0.111266721	2413.182602	977.651085	212.2844682	0.876068699	0.105600947	2419.241572	977.7419072	198.9204741	0.881145086	0.095396073	2409.957976	976.1639676	185.8539961	0.844303844	0.14003202	2404.392822	978.1693254	201.3709682	0.866681436	0.153293587	2411.883301	976.9082834	212.6739748	0.870733398	0.110718963	2411.027237	977.2901523	214.4988134	0.872652071	0.11292401	2413.669916	977.8531864	202.448555	0.876744757	0.101199162	2420.682384	978.726603	192.6090504	0.923181093	0.073200484	2414.359394	973.6214172	143.522547	0.746247284	0.227663831	2404.615186	976.9857725	177.7039638	0.828672689	0.198126881	676	17654	0.038291605	2147	14810	0	247
45	m2829_U	Pepper	H48	T13_IMG_1336_C.jpg	2430.265306	1199.147959	28.97742683	0.41398115	-0.723552364	588	83	13.20770105	1.112332358	10.78905404	15.68765381	2430.536332	1199.089848	28.64566966	0.457185563	-0.661687971	2430.435108	1198.894343	29.63868368	0.487944475	-0.618559462	2431.130886	1199.162598	28.40555378	0.51956104	-0.631011878	2428.273217	1203.74309	28.50135089	0.538628303	0.481691609	2470.68007	1172.784746	0	0	0.965443031	2427.73169	1202.899324	31.5995859	0.951039197	1.037738018	2430.973667	1197.932707	28.63798832	0.684213612	-0.438030437	2430.705651	1196.840682	32.05619333	0.812899532	-0.355350049	2433.109344	1196.511874	27.41130888	0.975123233	-0.292659229	2426.330349	1205.777276	33.46033942	0.705062038	0.900351378	2420.622936	1217.799707	48.42689934	0	0.686493311	2428.619119	1205.045794	33.33523611	0.961566415	1.033813996	2426.527097	1216.954784	282.8608639	0.937106567	0.089458743	21165	639	92.08912834	33.04192782	39.8216718	153.1522159	2428.452183	1217.157572	280.882247	0.942114845	0.084135341	2427.448594	1217.237441	281.6087547	0.940853967	0.086675744	2431.21434	1217.224274	287.4163946	0.946370485	0.072278191	2435.179138	1215.781446	301.9832641	0.929392061	0.091604441	2389.005818	1213.01067	263.3203653	0.80580421	0.275339521	2446.30469	1223.95532	245.1704724	0	-0.010752762	2429.50887	1216.837739	282.0257762	0.945238565	0.078837133	2428.225264	1216.908536	283.438929	0.942847981	0.082642595	2431.818767	1216.897742	264.8358864	0.96388604	0.053037957	2419.284868	1228.025331	288.3866727	0.915222779	0.234150184	2401.106857	1215.599382	305.2841706	0.853825369	0.21828592	2506.713878	1227.217966	0	0	-0.990523508	588	21165	0.027781715	19239	1338	17	231
53	m2829_D	Pepper	H48	T13_IMG_1336_C.jpg	2438.417266	1434.994604	28.33886523	0.452992561	-0.032983443	556	78	12.84068806	0.983358123	10.68468799	14.7998092	2438.548251	1435.276656	28.4095008	0.460387258	-0.122583416	2438.603782	1435.254649	28.95638079	0.469079548	-0.147525408	2439.011895	1435.319988	28.81581034	0.478294644	-0.204456338	2439.177987	1436.941304	35.35203502	0.700334898	-0.485648594	2439.034501	1437.798191	28.7093429	0.661287349	-0.425674917	2434.380345	1429.457906	0	0	-0.008323942	2439.010679	1436.079077	28.84750615	0.588277784	-0.396741862	2439.361453	1436.252006	31.33815908	0.644132457	-0.46566765	2441.197564	1435.382443	30.54092162	0.6570191	-0.68094442	2437.918315	1432.319082	33.04200442	0.897499404	0.749441865	2447.361712	1469.390016	38.22638081	0	-0.310781996	2434.15425	1427.654601	0	0	-0.030260483	2427.247039	1462.039292	236.3285084	0.892881912	0.078158717	19673	553	82.54364329	22.29180025	52.62206673	120.1785689	2429.444143	1462.075489	231.7268823	0.893788016	0.084155742	2428.792432	1462.135521	233.4518599	0.894696731	0.082555806	2432.10478	1461.958518	231.0762524	0.895351962	0.082006247	2440.120894	1461.204974	211.768599	0.895662038	0.10664733	2433.974541	1462.48839	210.804165	0.888021289	0.173093498	2426.935405	1463.465244	229.7464345	0.900391947	0.133099324	2430.145832	1461.299694	230.7687542	0.894743261	0.092567906	2429.205196	1461.499946	232.9138764	0.895005505	0.089393694	2433.582014	1460.874508	221.6292741	0.907635742	0.087505345	2440.47655	1463.194486	213.2792769	0.910389393	0.062826941	2443.125942	1461.789755	176.3540112	0.926882551	0.365332709	2431.421054	1463.188455	215.6609881	0.914399791	0.214381799	556	19673	0.028262085	2600	16514	1	197
65	OE29_U	Pepper	H48	T13_IMG_1336_C.jpg	2419.608392	1685.840909	29.6811981	0.558126772	0.338282671	572	78	13.06128212	1.023097805	10.59558571	15.09150808	2419.868793	1685.697668	29.59719435	0.565298243	0.352822725	2419.698782	1685.753182	30.68990283	0.587760954	0.356935788	2420.581592	1685.894109	29.68576002	0.560204646	0.444544127	2419.417504	1685.289457	30.77758738	0.653896136	0.328596248	2425.102279	1681.623918	32.00154602	0	0.817165681	2418.468244	1687.092064	18.92520616	0	-1.089358994	2420.26138	1684.810777	29.78508107	0.618116814	0.367324032	2419.767059	1684.900158	33.57311186	0.675556023	0.383824074	2421.648264	1684.871187	32.84638977	0.680930813	0.61626884	2397.997452	1376.24029	49.15199756	0	-0.066495297	2369.278039	1779.448801	0	0	0.485623415	2419.042261	1688.663744	16.48769237	0	-0.941238715	2417.739693	1704.939618	202.414543	0.898707552	-0.095379365	13365	531	72.97313844	23.79352107	38.79972195	118.257246	2420.354995	1704.34676	203.5038002	0.90595924	-0.099072451	2419.321894	1704.82028	202.7114502	0.904128312	-0.098357042	2424.779454	1702.841892	216.6570807	0.916693976	-0.096252415	2436.896686	1705.237443	236.3244211	0.946794164	-0.124340903	1787.555327	1862.625516	400.7044738	0	1.314600687	2429.589387	1704.794054	157.9394678	0.940597751	-0.186302795	2420.432234	1703.102479	201.5149532	0.914552323	-0.088765025	2419.45327	1703.986447	201.334932	0.909771626	-0.090614965	2423.279553	1698.444434	204.6169502	0.945089658	-0.072165179	2425.837614	1709.512811	233.8637999	0.928289234	-0.163661537	2226.980571	1787.002961	239.5885097	0	1.183992836	2443.041983	1699.167277	162.2885146	0	-0.031702431	572	13365	0.042798354	11443	1341	63	215
75	OE29_D	Pepper	H48	T13_IMG_1336_C.jpg	2505.495455	1899.172727	24.39313019	0.324919066	0.026261244	440	68	11.3696228	0.605496096	9.886728723	12.40897655	2505.446154	1899.326017	24.276304	0.328990975	0.042885671	2505.440633	1899.231079	24.58614454	0.343714997	-0.011050415	2505.375455	1899.412163	24.62126944	0.36639978	-0.017192858	2504.938606	1899.708498	24.69858434	0.579060699	0.024328627	2505.317156	1900.17388	23.69187515	0.202901995	0.609477667	2504.711702	1900.944967	29.94167218	0.46265242	-0.577455713	2505.498583	1899.138211	24.42238122	0.382852648	-0.062387022	2505.44726	1898.8217	25.55932486	0.471854482	-0.14426535	2505.637539	1898.677434	26.80286278	0.611777833	-0.095140803	2509.290708	1943.706271	0	0	-0.080740898	2505.627064	1900.797946	26.34528901	0.519914401	-1.308013136	2506.216803	1897.609343	16.45886818	0	0.70147385	2495.712837	1918.357881	167.9068112	0.868571407	0.643216977	10252	497	63.06932142	18.11988742	36.54859218	102.468029	2496.421776	1919.599258	165.3261067	0.868177201	0.630303549	2496.232976	1919.406522	165.9061671	0.868576367	0.632971554	2497.469982	1921.393913	173.9173622	0.873801041	0.613809152	2498.8547	1922.296444	155.0322903	0.866089803	0.631936503	2495.572628	1922.165811	95.43732125	0.834025897	0.452617262	2493.633422	1920.968166	111.4943241	0.861594672	0.574493053	2496.812295	1920.763274	163.7674518	0.873477002	0.607265822	2496.467984	1920.26893	165.1731736	0.873448879	0.616764868	2497.186615	1923.232816	168.8489214	0.874441568	0.557165016	2499.218809	1921.306429	156.2259117	0.867738091	0.659942131	2502.028327	1931.0326	104.0661445	0	0.247018043	2498.79913	1928.904508	114.2619394	0	0.388196639	440	10252	0.042918455	1246	7999	0	216
7	m29_U	Rasp	H48	T13_IMG_1336_C.jpg	2839.283286	201.7932011	23.57733781	0.58471731	0.36870925	353	61	10.16660355	0.903289199	8.770553087	12.15020656	2839.3005	201.9510277	22.78753415	0.549511448	0.319851532	2839.153212	202.3253959	23.30838814	0.567871783	0.269810911	2838.985088	201.8989766	21.74702335	0.520261024	0.224989611	2839.050994	200.197605	26.71646327	0.753572565	0.48931199	2839.172688	200.8418717	28.27923547	0.772261097	0.470848456	2839.757893	200.2531039	25.12991008	0.740190726	0.514434517	2839.327712	201.9128882	19.84621103	0.591739128	-0.345870979	2838.201062	204.6441146	21.18981497	0	-0.240698708	2835.212145	273.3345303	0	0	-0.000444596	2838.604349	199.7648685	29.2829702	0.747002692	0.513335339	2838.799266	201.2679368	31.96402366	0.796114357	0.596872239	2839.743011	200.3352672	27.66953412	0.746083152	0.656487618	2828.725186	228.2690467	285.3177274	0.961333732	0.092114604	17339	616	84.70887919	34.23134251	32.59286236	143.4167341	2829.774903	227.7290009	277.8542088	0.962743201	0.088298362	2829.268206	228.0620487	279.470971	0.962959475	0.088709823	2829.236454	228.8295083	277.7284494	0.96350588	0.084898327	2817.387895	232.8040077	341.9187456	0.951883435	0.145687162	2822.473116	231.2777322	331.7747458	0.956764558	0.125608054	2817.792229	231.2526728	393.7782925	0.947879028	0.15529732	2829.997608	227.2126422	263.7487853	0.966799668	0.081139339	2828.769356	228.7641727	268.7247347	0.966227978	0.080135756	2821.085483	238.8119452	155.6823848	0	0.015479274	2802.303211	230.6164039	346.6568922	0.938784523	0.143951826	2817.910779	228.3585128	333.8074854	0.944142294	0.119658541	2809.748967	228.475642	378.2885718	0.939058267	0.153188101	353	17339	0.020358729	15499	1212	1	120
17	m29_D	Rasp	H48	T13_IMG_1336_C.jpg	2813.893376	463.9337641	31.60508604	0.607059242	0.242813078	619	84	13.58233091	1.337479974	11.278108	16.19980911	2814.052138	464.2051107	31.66610096	0.618478272	0.224555072	2814.067585	464.243811	32.35256485	0.628276861	0.215772296	2814.49596	464.3148837	32.78734397	0.680769401	0.221581197	2816.530665	466.4048488	38.66836415	0.788898788	0.054739042	2814.123981	466.1517804	29.83327318	0.598748616	-0.018398407	2807.041228	423.673659	0	0	-0.179374257	2814.54342	464.4776551	32.09656735	0.69367485	0.135581958	2814.692329	464.5430279	34.56733887	0.728910511	0.10393705	2816.349587	463.2181147	36.29897066	0.868256661	0.224313517	2810.195095	469.1037347	33.25986996	0	1.386379532	2816.513208	481.1750247	21.83864041	0	-0.255176665	2811.338778	455.7778848	14.73106092	0	-0.168830757	2805.577795	479.7641783	236.8815733	0.944328486	0.084229571	14159	537	74.80925483	27.63580502	35.9425579	123.3378717	2807.406785	479.4592419	235.3523041	0.949114135	0.084851927	2806.813288	479.8348414	235.9659193	0.947908308	0.085424453	2809.634181	480.5156405	239.6531266	0.95153903	0.084999469	2822.432826	482.7504189	230.8829763	0.967104893	0.062675589	2813.622309	473.1356294	220.8093671	0.996633104	0.112620947	2806.182834	478.1378348	229.1719569	0.966899666	0.095147311	2808.217999	479.5593843	237.3653222	0.954171792	0.08323496	2807.244202	480.0957428	237.608782	0.951080173	0.084624881	2809.723829	481.9455903	231.0289337	0.972863358	0.07471675	2822.120559	482.4972206	223.0107086	0.967853749	0.063578032	2830.360104	459.1609125	198.0088891	0	0.246738964	2809.667826	473.3457669	226.1935324	0	0.115574499	619	14159	0.043717777	3849	9671	0	245
21	m3451_U	Rasp	H48	T13_IMG_1336_C.jpg	2825.11194	727.6503198	39.98015989	0.652312426	-0.197404337	938	106	16.90479919	2.013110322	13.68257604	21.08128161	2825.175918	727.4762831	39.85474525	0.663758984	-0.226636508	2824.835529	727.6431311	41.1807224	0.667757772	-0.212232343	2825.080897	727.451373	41.27251766	0.668976652	-0.270591671	2820.732935	731.1455987	57.89475434	0.835318309	-0.176839148	2825.681822	725.1482287	36.20063603	0.814601407	-0.375555511	2861.04344	731.13156	0	0	-1.56425261	2824.796333	727.3519511	39.84458586	0.712207645	-0.255215602	2824.091581	727.7092427	43.14925477	0.709593775	-0.217843492	2824.695202	727.6164392	44.75412323	0.696837437	-0.337665677	2848.44318	710.1575079	15.91031683	0	1.118379296	2811.866039	713.2704705	0	0	-0.652616853	2833.952413	729.2522716	24.50893107	0	1.516220764	2831.21722	713.1395002	250.9104318	0.901262001	-0.04785669	20767	595	86.68975778	26.2766035	45.24587306	135.6943394	2835.124848	713.2985007	246.7849937	0.90249456	-0.044181975	2833.477334	713.1880739	248.0834669	0.901658679	-0.045515734	2840.692021	714.2025689	253.8723271	0.90902623	-0.042687258	2848.042384	715.8284463	282.7895303	0.940976142	0.003848988	2706.436962	707.3228792	160.089415	0	-1.436264802	2862.623273	713.4408881	143.3251864	0.751241943	-0.05455731	2836.354831	713.480417	248.0345554	0.904288015	-0.046263478	2834.395491	713.4232914	249.9561337	0.902612316	-0.046113531	2844.426277	715.2933009	239.462501	0.930467121	-0.061317088	2824.844692	712.8080339	275.2806567	0.989040768	0.07645836	2744.94481	705.5922995	178.0038397	0	-1.244217945	2882.492523	717.4167895	59.93082756	0	-1.355143893	938	20767	0.045167814	17838	1985	321	231
